"","metric","value","shuffle"
"163","Mean Nodal Efficiency",0.0586235159089117,TRUE
"164","Mean Nodal Efficiency",0.0586130180445528,TRUE
"165","Mean Nodal Efficiency",0.0585366031377512,TRUE
"166","Mean Nodal Efficiency",0.0592144033279481,TRUE
"167","Mean Nodal Efficiency",0.0595885275299265,TRUE
"168","Mean Nodal Efficiency",0.058585749417048,TRUE
"169","Mean Nodal Efficiency",0.057526999503248,TRUE
"170","Mean Nodal Efficiency",0.0601275310876096,TRUE
"171","Mean Nodal Efficiency",0.0583344131567314,TRUE
"172","Mean Nodal Efficiency",0.0601748958081712,TRUE
"173","Mean Nodal Efficiency",0.0586654946542636,TRUE
"174","Mean Nodal Efficiency",0.0592151223195414,TRUE
"175","Mean Nodal Efficiency",0.0587276855226369,TRUE
"176","Mean Nodal Efficiency",0.0580067830643182,TRUE
"177","Mean Nodal Efficiency",0.0566132489231723,TRUE
"178","Mean Nodal Efficiency",0.0591453252877738,TRUE
"179","Mean Nodal Efficiency",0.0622828481559373,TRUE
"180","Mean Nodal Efficiency",0.0607051053061388,TRUE
"181","Mean Nodal Efficiency",0.0598715748512485,TRUE
"182","Mean Nodal Efficiency",0.0609589568267877,TRUE
"183","Mean Nodal Efficiency",0.0582972370555279,TRUE
"184","Mean Nodal Efficiency",0.0593774074733158,TRUE
"185","Mean Nodal Efficiency",0.0607145072680488,TRUE
"186","Mean Nodal Efficiency",0.0567929376081149,TRUE
"187","Mean Nodal Efficiency",0.058245736774747,TRUE
"188","Mean Nodal Efficiency",0.0574486510408963,TRUE
"189","Mean Nodal Efficiency",0.0586455927567948,TRUE
"190","Mean Nodal Efficiency",0.0584231850362077,TRUE
"191","Mean Nodal Efficiency",0.062040012123988,TRUE
"192","Mean Nodal Efficiency",0.0597362296081737,TRUE
"193","Mean Nodal Efficiency",0.0570032077958311,TRUE
"194","Mean Nodal Efficiency",0.0601482453149878,TRUE
"195","Mean Nodal Efficiency",0.0586858268258648,TRUE
"196","Mean Nodal Efficiency",0.0595418114666601,TRUE
